property_id;street_address;city;zipcode;state;latitude;longitude;beds;baths;living_area;lot_area
1392068108;1258 Kipling Ave;Los Angeles;90041;CA;34.140036;-118.193886;4;3;1979;7106
1517111793;10957 Bellagio Rd;Los Angeles;90077;CA;34.079792;-118.456115;4;5;7258;27839
1340168023;2554 Hargrave Dr;Los Angeles;90068;CA;34.115836;-118.324829;5;6;5000;6521
1180459492;6579 Bradley Pl;Los Angeles;90056;CA;33.98018;-118.371508;5;3;2676;5297
2575872559;941 E Imperial Hwy;Los Angeles;90059;CA;33.930249;-118.257004;2;1;1190;5706
1810248845;1882 Heidleman Rd;Los Angeles;90032;CA;34.063676;-118.17494;2;1;726;6398
2725560403;3925 6th Ave;Los Angeles;90008;CA;34.013623;-118.324404;3;3;2886;6003
1951237278;1097 S Plymouth Blvd;Los Angeles;90019;CA;34.052946;-118.328428;4;4;2071;6001
1800407488;10697 Somma Way;Los Angeles;90077;CA;34.090911;-118.452194;8;21;41000;58719
1312892502;8129 Crockett Blvd;Los Angeles;90001;CA;33.964414;-118.237262;4;2;1250;4500
1525044364;4528 Ambrose Ave;Los Angeles;90027;CA;34.10977;-118.288501;2;1;1014;3751
2137827853;1067 Alvira St;Los Angeles;90035;CA;34.057067;-118.371537;3;2;2116;6752
2424161685;5636 S Garth Ave;Los Angeles;90056;CA;33.989329;-118.371766;6;5;4900;8050
9421259369;1512 Sunset Plaza Dr;Los Angeles;90069;CA;34.098126;-118.381328;5;5;3982;10542
1561088754;2357 N Indiana Ave;Los Angeles;90032;CA;34.07286;-118.192057;3;1;1048;51689
1683651364;1456 W 91st St;Los Angeles;90047;CA;33.954057;-118.302284;3;2;1598;4522
2984782300;3007 Obama Blvd;Los Angeles;90018;CA;34.020456;-118.329199;5;2;1889;6455
1586844595;8428 Regis Way;Los Angeles;90045;CA;33.960945;-118.414354;3;2;1458;4800
2413281252;1333 E 107th St;Los Angeles;90002;CA;33.939066;-118.250508;3;2;1169;5699
1047518576;8862 Hollywood Hills Rd;Los Angeles;90046;CA;34.113095;-118.387493;3;2;1746;11021
1339545874;4231 Division St;Los Angeles;90065;CA;34.116229;-118.219727;2;2;1107;5086
2041809966;6061 3rd Ave;Los Angeles;90043;CA;33.983792;-118.320901;2;1;806;4805
2921898207;1128 W 65th Pl;Los Angeles;90044;CA;33.979631;-118.294742;3;1;1470;4003
1875496436;8819 S Fir Ave;Los Angeles;90002;CA;33.956234;-118.237728;2;2;834;6773
2594723070;8469 Franklin Ave;Los Angeles;90069;CA;34.100338;-118.374651;4;4;2585;6334
1094178685;7602 S Hobart Blvd;Los Angeles;90047;CA;33.970775;-118.307548;4;4;1910;5235
1482431721;2421 S Cloverdale Ave;Los Angeles;90016;CA;34.034771;-118.356767;4;3;1916;5041
1546191150;1749 E 106th St;Los Angeles;90002;CA;33.940066;-118.240889;3;2;1310;3123
2225027009;1943 Manning Ave;Los Angeles;90025;CA;34.050185;-118.429477;4;3;2280;6752
2053263205;351 N Laurel Ave;Los Angeles;90048;CA;34.077628;-118.365088;4;5;5087;6556
1064474580;8414 Edwin Dr;Los Angeles;90046;CA;34.120898;-118.384293;5;4;3261;11273
1246586391;5919 Saturn St;Los Angeles;90035;CA;34.050183;-118.36883;3;3;2000;1577
1443051067;12209 S Spring St;Los Angeles;90061;CA;33.921155;-118.277472;3;2;1270;5529
1399761340;510 Warner Ave;Los Angeles;90024;CA;34.072029;-118.436552;4;5;3290;7383
1375962924;2014 Magnolia Ave;Los Angeles;90007;CA;34.037684;-118.28674;3;1;1326;5580
1328615581;6342 Mulholland Hwy;Los Angeles;90068;CA;34.125467;-118.324516;9;6;10513;18517
2981446035;9165 Cordell Dr;Los Angeles;90069;CA;34.094956;-118.391326;5;8;7441;13504
1744133989;157 E 91st St;Los Angeles;90003;CA;33.954031;-118.271857;3;2;1227;5003
2003942693;4119 Charlene Dr;Los Angeles;90043;CA;33.991728;-118.346059;4;2;3130;11343
2008680543;3123 Hyde Park Blvd;Los Angeles;90043;CA;33.980806;-118.327311;3;2;1147;3895
1676123644;8727 S Harvard Blvd;Los Angeles;90047;CA;33.958101;-118.307139;3;2;1157;5394
2926068844;8300 Grand View Dr;Los Angeles;90046;CA;34.103834;-118.37116;6;5;5322;16723
2791650589;7576 Hollywood Blvd;Los Angeles;90046;CA;34.101427;-118.354862;3;3;1774;4941
2202481114;10259 Century Woods Dr;Los Angeles;90067;CA;34.054808;-118.415234;4;5;5207;310374
2156146952;3154 Cadet Ct;Los Angeles;90068;CA;34.125862;-118.346842;2;2;1367;4404
2503696652;1154 N Orange Dr;Los Angeles;90038;CA;34.092245;-118.341445;3;4;2123;1185
2419150223;2852 S West View St;Los Angeles;90016;CA;34.02838;-118.351287;2;1;816;3602
2256746624;1337 Bellevue Ave;Los Angeles;90026;CA;34.06822;-118.255229;3;3;3435;5258
1036852293;1428 W 125th St;Los Angeles;90047;CA;33.918989;-118.301322;3;2;1232;7004
2403482236;3001 Cavendish Dr;Los Angeles;90064;CA;34.037762;-118.405624;6;8;7688;8756
1444068619;120 W 83rd St;Los Angeles;90003;CA;33.9639;-118.274696;3;2;1550;5015
2196819840;96 Fremont Pl;Los Angeles;90005;CA;34.055695;-118.328536;5;3;4112;14471
1448313788;2246 N Edgemont St;Los Angeles;90027;CA;34.111372;-118.29769;5;6;5400;11683
1415270299;729 S Avenue 61;Los Angeles;90042;CA;34.10563;-118.179589;4;3;2960;8399
1802196253;10443 Corfu Ln;Los Angeles;90077;CA;34.102143;-118.446667;3;4;3000;12950
1254028760;2636 S Normandie Ave;Los Angeles;90007;CA;34.031601;-118.299895;9;9;3946;6615
2607548610;11200 Southwest Blvd;Los Angeles;90044;CA;33.933032;-118.288304;2;1;984;5993
2054028120;5215 Onaknoll Ave;Los Angeles;90043;CA;33.995089;-118.346277;3;2;1708;6277
2946304251;8211 Bellgave Pl;Los Angeles;90069;CA;34.102836;-118.367108;3;4;2733;5212
2114297299;3020 Beckman Rd;Los Angeles;90068;CA;34.126189;-118.35287;4;4;2954;8156
1068241589;2127 W 76th St;Los Angeles;90047;CA;33.971236;-118.316559;3;2;1702;6682
1555592990;4338 Campbell Dr;Los Angeles;90066;CA;33.994533;-118.42317;3;3;2079;6007
1949767459;9514 Defiance Ave;Los Angeles;90002;CA;33.950185;-118.245061;3;2;798;4383
1317894362;4844 San Rafael Ave;Los Angeles;90042;CA;34.113376;-118.210211;4;3;1558;5331
2128272027;3224 Oakley Dr;Los Angeles;90068;CA;34.130747;-118.356811;2;2;2102;25287
2976079739;1456 Blue Jay Way;Los Angeles;90069;CA;34.097904;-118.386483;4;6;;16666
1304023208;8131 Morton Ave;Los Angeles;90001;CA;33.964325;-118.238248;3;1;912;3004
1240956638;12625 Milton St;Los Angeles;90066;CA;33.983684;-118.421603;4;3;1800;5105
2675214115;3887 Hepburn Ave;Los Angeles;90008;CA;34.015025;-118.325381;3;2;1564;6003
2686926993;136 N Canyon View Dr;Los Angeles;90049;CA;34.058275;-118.483816;3;3;2351;11678
1683105673;8958 Gibson St;Los Angeles;90034;CA;34.037037;-118.388179;3;1;1199;5872
2931584204;1698 Marmont Ave;Los Angeles;90069;CA;34.102209;-118.372124;3;4;3000;6913
2061983436;120 N Irving Blvd;Los Angeles;90004;CA;34.073698;-118.318082;4;3;3338;7135
2593954764;775 N Heliotrope Dr;Los Angeles;90029;CA;34.085659;-118.295291;5;5;3452;6251
2225121137;3119 W 78th Pl;Los Angeles;90043;CA;33.968437;-118.327284;3;2;1750;6177
1355994676;1220 Valrose Ct;Los Angeles;90041;CA;34.137493;-118.193963;5;5;3129;6960
1152765822;3521 E 3rd St;Los Angeles;90063;CA;34.033915;-118.193669;3;2;950;2995
1096079248;7710 S Halldale Ave;Los Angeles;90047;CA;33.969685;-118.302132;2;1;1142;5241
1994652101;1321 S Keniston Ave;Los Angeles;90019;CA;34.05061;-118.339132;4;2;1646;5920
2766189727;442 E 118th St;Los Angeles;90061;CA;33.926208;-118.26594;2;1;798;6258
2012175318;3537 May St;Los Angeles;90066;CA;34.00637;-118.443343;2;1;1096;5828
2660176344;1432 Gordon St;Los Angeles;90028;CA;34.096645;-118.319792;2;2;1430;6499
2891207518;3725 Dalton Ave;Los Angeles;90018;CA;34.01983;-118.304314;2;1;1452;6835
1940906389;8240 W 4th St;Los Angeles;90048;CA;34.070492;-118.368842;3;2;;6251
2152532156;3209 Bennett Dr;Los Angeles;90068;CA;34.126937;-118.34633;2;1;1065;5837
1298516072;4629 San Andreas Ave;Los Angeles;90065;CA;34.110668;-118.21576;4;4;1827;5929
1047444044;8715 Skyline Dr;Los Angeles;90046;CA;34.115176;-118.384549;2;2;1932;10616
2540180009;761 N Gower St;Los Angeles;90038;CA;34.084925;-118.322508;4;3;1635;3999
2668684352;2117 Redrock Ct;Los Angeles;90039;CA;34.099241;-118.270582;4;5;2928;5117
1218912870;2914 New Jersey St;Los Angeles;90033;CA;34.042877;-118.201817;6;2;1554;4225
2999233262;3516 Tacoma Ave;Los Angeles;90065;CA;34.09777;-118.226226;2;1;891;5628
1959085871;11709 Wetherby Ln;Los Angeles;90077;CA;34.112214;-118.475476;5;7;7070;16705
1126337663;1516 N Beverly Glen Blvd;Los Angeles;90077;CA;34.09873;-118.442054;3;6;4020;5193
1091996442;5639 Blackwelder St;Los Angeles;90016;CA;34.029718;-118.367088;3;2;1166;4797
1104165958;7527 S Denker Ave;Los Angeles;90047;CA;33.971195;-118.304975;3;2;1802;5198
1575617397;1956 W 85th St;Los Angeles;90047;CA;33.960654;-118.313064;2;3;1512;5262
2072568890;8328 Reading Ave;Los Angeles;90045;CA;33.962609;-118.381695;4;2;2089;6481
2663504386;1929 Hollyvista Ave;Los Angeles;90027;CA;34.103521;-118.277393;3;2;1641;3899
1676140091;1516 Carmona Ave;Los Angeles;90019;CA;34.0469;-118.358392;3;1;1217;5083
1921126397;1207 S Harvard Blvd;Los Angeles;90006;CA;34.048768;-118.304464;2;1;1392;5917
2404838331;1237 E 51st St;Los Angeles;90011;CA;33.997367;-118.253355;2;1;912;4796
2158588131;3452 N Plata St;Los Angeles;90026;CA;34.078224;-118.28384;3;3;1402;5060
2832832605;1160 E 67th St;Los Angeles;90001;CA;33.978993;-118.254341;2;1;1011;5098
2070802869;6727 7th Ave;Los Angeles;90043;CA;33.977381;-118.324841;2;1;980;4800
2458099585;2550 Barry Ave;Los Angeles;90064;CA;34.028414;-118.441559;3;3;1271;5401
2448115461;4113 5th Ave;Los Angeles;90008;CA;34.010125;-118.322457;2;2;1308;4606
2023151437;7141 Woodrow Wilson Dr;Los Angeles;90068;CA;34.124552;-118.347984;3;4;2575;8054
1159555224;16405 Mulholland Dr;Los Angeles;90049;CA;34.132303;-118.491298;4;7;8500;306937
1112771242;7561 Hermes Dr;Los Angeles;90046;CA;34.115197;-118.363732;5;5;4644;13408
1687267076;111 N Mapleton Dr;Los Angeles;90077;CA;34.083147;-118.433392;7;13;14259;57386
1626820802;9106 S Gramercy Pl;Los Angeles;90047;CA;33.954219;-118.313085;3;2;1800;5750
2591123499;4572 W Washington Blvd;Los Angeles;90016;CA;34.039537;-118.339728;5;3;2615;6199
2774138745;416 E 60th St;Los Angeles;90003;CA;33.984908;-118.26688;5;2;2156;5400
2011988160;3726 Glenalbyn Dr;Los Angeles;90065;CA;34.092756;-118.215514;4;5;3130;4569
2027765077;858 E 107th St;Los Angeles;90002;CA;33.938979;-118.258825;3;2;1426;6412
2637910907;5735 Brushton St;Los Angeles;90008;CA;34.018741;-118.370642;4;3;2492;6579
2825861275;2623 Exposition Pl;Los Angeles;90018;CA;34.020072;-118.324537;6;4;1582;4528
2170457074;7270 Woodrow Wilson Dr;Los Angeles;90068;CA;34.123469;-118.351009;6;5;3200;3494
1301933166;2980 Belden Dr;Los Angeles;90068;CA;34.123209;-118.321696;4;6;3521;8978
1456047434;2209 West Blvd;Los Angeles;90016;CA;34.036894;-118.339165;3;1;1781;6600
1297892242;2625 Hargrave Dr;Los Angeles;90068;CA;34.116528;-118.324641;4;4;3946;6377
1920292025;10267 Lelia Ln;Los Angeles;90077;CA;34.100801;-118.443093;3;3;2598;2675
1877685680;912 N Kenter Ave;Los Angeles;90049;CA;34.075146;-118.491997;4;5;2849;8002
1345053010;8333 Grape St;Los Angeles;90001;CA;33.962099;-118.236576;5;2;2040;3363
1542303570;1262 Moraga Dr;Los Angeles;90049;CA;34.089136;-118.468635;5;7;8324;91646
2000028088;3115 Ellington Dr;Los Angeles;90068;CA;34.125812;-118.351283;3;4;2550;5885
2163701789;4832 Arlington Ave;Los Angeles;90043;CA;33.999048;-118.317838;2;4;1820;6098
1244145061;139 E Avenue 45;Los Angeles;90031;CA;34.095668;-118.205721;2;1;1188;4857
1489272208;603 85th St W;Los Angeles;90044;CA;33.961418;-118.284149;3;2;2037;6510
1094215951;1958 W 78th St;Los Angeles;90047;CA;33.96881;-118.313183;3;1;1316;6974
2580245972;1416 Pandora Ave;Los Angeles;90024;CA;34.061441;-118.426189;4;4;2146;6782
1005296263;2201 Sunset Plaza Dr;Los Angeles;90069;CA;34.104819;-118.385954;4;5;3627;35275
1707827514;950 Kenfield Ave;Los Angeles;90049;CA;34.076808;-118.483006;6;9;9300;16165
1021750140;3420 Field Ave;Los Angeles;90016;CA;34.024864;-118.346777;3;2;1288;5210
2374369311;927 E 52nd St;Los Angeles;90011;CA;33.996031;-118.259346;5;2;1600;4400
1976629906;4373 Huntington Dr S;Los Angeles;90032;CA;34.081241;-118.190965;3;2;1004;8500
2286436208;737 N Gardner St;Los Angeles;90046;CA;34.084785;-118.353534;5;6;4132;6499
1776408310;3581 Multiview Dr;Los Angeles;90068;CA;34.131003;-118.363071;6;7;9302;14618
1473252927;2115 Gates St;Los Angeles;90031;CA;34.069584;-118.206685;3;2;1050;4077
2018270485;233 S Larchmont Blvd;Los Angeles;90004;CA;34.070129;-118.323996;6;7;3780;8407
1652949302;4913 Lynnfield St;Los Angeles;90032;CA;34.08037;-118.176446;2;2;820;4851
1050734820;3015 Kemper Ct;Los Angeles;90065;CA;34.100169;-118.228964;2;1;724;4874
2766217547;3871 Cimarron St;Los Angeles;90062;CA;34.015327;-118.31636;3;3;1136;4932
2137712906;2512 Aiken Ave;Los Angeles;90064;CA;34.042313;-118.417575;3;2;1475;6499
1523297939;11317 W Sunset Blvd;Los Angeles;90049;CA;34.074422;-118.46369;0;0;;35101
1701939495;795 Lockearn St;Los Angeles;90049;CA;34.073381;-118.479846;2;3;2232;19436
2287815048;812 N Stanley Ave;Los Angeles;90046;CA;34.085781;-118.356046;5;6;5216;6499
2522435123;1314 Sierra Alta Way;Los Angeles;90069;CA;34.094187;-118.393878;5;6;4317;13726
1737769736;5762 Omaha St;Los Angeles;90042;CA;34.105371;-118.190226;3;1;991;2715
1861716261;609 S Highland Ave;Los Angeles;90036;CA;34.064593;-118.338923;4;3;3158;8102
1775972402;9108 W 24th St;Los Angeles;90034;CA;34.039838;-118.389954;2;2;1107;4861
1260253640;1905 Grace Ave;Los Angeles;90068;CA;34.10544;-118.332382;4;3;2851;5885
2834809626;1153 S Clark Dr;Los Angeles;90035;CA;34.055605;-118.385013;4;5;3000;4861
2318246801;1833 Roscomare Rd;Los Angeles;90077;CA;34.103211;-118.46401;4;4;3880;31233
2904449768;1191 N Bundy Dr;Los Angeles;90049;CA;34.080518;-118.482519;5;8;5978;9779
2835784377;5107 Los Hermosos Way;Los Angeles;90027;CA;34.114351;-118.302391;5;7;7667;26223
1301672304;2955 Belden Dr;Los Angeles;90068;CA;34.12258;-118.322273;4;4;3848;9592
1181415108;6526 Cerritos Pl;Los Angeles;90068;CA;34.107112;-118.331779;3;3;2287;6403
2686852462;233 S Medio Dr;Los Angeles;90049;CA;34.053915;-118.481393;4;5;3168;7510
2795492130;1737 E Gage Ave;Los Angeles;90001;CA;33.982292;-118.242002;3;1;1932;4990
1303733304;5260 Aldama St;Los Angeles;90042;CA;34.11312;-118.202225;4;3;2017;7044
2238956248;947 S Vancouver Ave;Los Angeles;90022;CA;34.019749;-118.160391;2;1;772;5241
1804819390;1612 3rd Ave;Los Angeles;90019;CA;34.043207;-118.319741;6;3;2126;7501
2250176446;437 N Windsor Blvd;Los Angeles;90004;CA;34.078681;-118.319877;4;3;2765;4643
1465837005;4115 Superior Ct;Los Angeles;90032;CA;34.077107;-118.195455;2;1;792;4633
1860486485;6336 Lindenhurst Ave;Los Angeles;90048;CA;34.066022;-118.366204;5;6;4052;6177
2765899823;7523 Franklin Ave;Los Angeles;90046;CA;34.10374;-118.353599;5;5;4684;10402
2756517029;3123 S Grand Ave;Los Angeles;90007;CA;34.021783;-118.275593;8;5;3690;7014
2541736955;823 E 111th Pl;Los Angeles;90059;CA;33.93572;-118.260009;3;2;1056;6390
1995282474;3651 Cardiff Ave;Los Angeles;90034;CA;34.027436;-118.398302;4;3;1761;6752
2979172812;1321 Belfast Dr;Los Angeles;90069;CA;34.09582;-118.38229;3;2;2023;8111
1144384133;3851 Cazador St;Los Angeles;90065;CA;34.11242;-118.225557;4;3;3396;14993
2062720531;413 E 95th St;Los Angeles;90003;CA;33.950471;-118.266693;3;2;1378;6130
2200405594;3430 Saint Susan Pl;Los Angeles;90066;CA;34.016225;-118.428898;4;3;2365;7693
2229114891;15440 Hamner Dr;Los Angeles;90077;CA;34.124803;-118.463294;5;4;2732;16688
2080645450;211 E 94th St;Los Angeles;90003;CA;33.951326;-118.271266;3;2;785;4662
2641153044;4201 Don Diablo Dr;Los Angeles;90008;CA;34.009676;-118.347291;3;2;1640;8107
2435921275;1318 N Occidental Blvd;Los Angeles;90026;CA;34.083236;-118.270665;4;3;1326;3742
2643082649;2471 Claremont Ave;Los Angeles;90027;CA;34.104746;-118.275147;5;7;5342;8886
1472722980;5231 Franklin Ave;Los Angeles;90027;CA;34.105815;-118.304571;5;4;4743;18565
1586165584;11630 Bellagio Rd;Los Angeles;90049;CA;34.076447;-118.466519;4;5;3500;27090
1635508841;2864 Budau Ave;Los Angeles;90032;CA;34.078574;-118.17308;3;1;1115;4799
2799960895;7866 Fareholm Dr;Los Angeles;90046;CA;34.102905;-118.361059;4;4;4283;3450
9359244843;6565 Pickwick St;Los Angeles;90042;CA;34.123839;-118.174574;3;4;2320;6898
2980869376;5413 Homeside Ave;Los Angeles;90016;CA;34.027638;-118.362556;3;3;1616;4800
1429021402;4511 Mont Eagle Pl;Los Angeles;90041;CA;34.119454;-118.216966;3;2;708;10028
2661409269;1216 W 61st St;Los Angeles;90044;CA;33.983882;-118.296536;4;2;2086;6722
2040696359;632 E 95th St;Los Angeles;90002;CA;33.949951;-118.263957;3;2;1056;5257
1590792859;6166 Oak Crest Way;Los Angeles;90042;CA;34.124931;-118.185239;2;1;1203;6512
1190806125;6650 Emmet Ter;Los Angeles;90068;CA;34.105772;-118.334852;5;5;4171;5741
1123236763;2595 Riverside Ter;Los Angeles;90039;CA;34.101266;-118.25276;4;2;1666;8330
1076791937;2644 Thurman Ave;Los Angeles;90016;CA;34.031148;-118.368117;4;4;1964;5001
1650828292;6014 Delphi St;Los Angeles;90042;CA;34.123474;-118.189364;3;2;1560;4953
1258145683;3050 Arrowhead Dr;Los Angeles;90068;CA;34.124723;-118.327056;3;3;2449;10028
1029481860;2166 Sunset Crest Dr;Los Angeles;90046;CA;34.110857;-118.38908;3;2;;8912
1231239673;2051 Kendra Ct;Los Angeles;90068;CA;34.108605;-118.333454;3;4;3273;5907
2503824897;1728 Wellesley Ave;Los Angeles;90025;CA;34.035617;-118.460354;2;1;938;5504
2146954860;2812 Manning Ave;Los Angeles;90064;CA;34.037728;-118.417133;5;5;4300;6238
2053329514;9206 S San Pedro St;Los Angeles;90003;CA;33.952598;-118.269212;3;1;1000;5218
1397557574;5811 Valley Oak Dr;Los Angeles;90068;CA;34.109925;-118.3161;3;4;2151;16130
1042338610;8027 Willow Glen Rd;Los Angeles;90046;CA;34.119371;-118.371873;2;2;1251;22642
1946987124;6755 Gill Way;Los Angeles;90068;CA;34.119596;-118.340666;3;4;1859;3025
1930496596;6111 Keniston Ave;Los Angeles;90043;CA;33.984156;-118.342053;4;4;1672;5933
2276081350;2202 Kelton Ave;Los Angeles;90064;CA;34.042784;-118.433116;3;3;2000;6752
1289449075;5549 Green Oak Dr;Los Angeles;90068;CA;34.119626;-118.311733;4;4;2880;13756
1784394505;1600 S Holt Ave;Los Angeles;90035;CA;34.049397;-118.378795;4;5;3525;6046
1590076582;2148 W 84th St;Los Angeles;90047;CA;33.962444;-118.317264;2;2;1551;5728
1618906510;122 N Serrano Ave;Los Angeles;90004;CA;34.074406;-118.306355;5;4;3042;7501
1901398192;1048 Roscomare Rd;Los Angeles;90077;CA;34.08966;-118.460222;3;3;1892;49584
2254585199;1128 W Kensington Rd;Los Angeles;90026;CA;34.070607;-118.259189;4;2;2711;5868
1955775500;8333 W 4th St;Los Angeles;90048;CA;34.071281;-118.371412;3;2;1716;6251
2220649224;3300 W 78th St;Los Angeles;90043;CA;33.968807;-118.329756;3;2;1720;6382
2429623330;1607 N Benton Way;Los Angeles;90026;CA;34.086823;-118.266777;3;2;1816;6926
2360193732;1641 E 50th Pl;Los Angeles;90011;CA;33.997273;-118.244629;1;1;716;2771
2461336647;1341 N Benton Way;Los Angeles;90026;CA;34.083204;-118.269109;3;4;2420;5075
1138711486;817 W 76th St;Los Angeles;90044;CA;33.971012;-118.287739;2;1;1012;5593
